codigo_nacional_farmaco_cd,codigo_descripcion,atc_farmaco_dispensado_cd,ddd_nomenclator_nm,ddd_por_envase,pvp_nomenclator_nm,precio_por_envase_nm
724543,ABILIFY 15MG 28 COMPRIMIDOS,N05AX12,15,28,70.76,70.76
700659,"XEPLION 50MG 1 JERINGA PRECARGADA 0,5ML SUSPENS INYECT LIBERAC PROLONG",N05AX13,2.5,20,104.73,104.73
700660,"XEPLION 75MG 1 JERINGA PRECARGADA 0,75ML SUSPENS INYEC LIBERAC PROLONG",N05AX13,2.5,30,152.41,152.41
720211,REAGILA 3MG 7 CAPSULAS DURAS,N05AX15,3,7,16.28,16.28
720209,"REAGILA 4,5MG 28 CAPSULAS DURAS",N05AX15,3,42,65.13,65.13
733034,QUETIAPINA TECNIGEN 200MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,30,64.82,64.82
733032,QUETIAPINA TECNIGEN 400MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,60,129.63,129.63
733031,QUETIAPINA TECNIGEN 50MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,7.5,16.2,16.2
732895,QUETIAPINA KERN PHARMA 50MG 60 COMPRIMIDOS RECUBIERTOS PELICULA,N05AH04,400,7.5,16.2,16.2
732885,QUETIAPINA ALTER 50MG 60 COMPRIMIDOS RECUBIERTOS PELICULA,N05AH04,400,7.5,16.2,16.2
732886,ROCOZ 50MG 60 COMPRIMIDOS RECUBIERTOS PELICULA,N05AH04,400,7.5,16.2,16.2
733092,QUETIAPINA CINFA 50MG 60 COMPRIMIDOS RECUBIERTOS PELICULA,N05AH04,400,7.5,16.2,16.2
731400,QUETIAPINA STADA 50MG 60 COMPRIMIDOS RECUBIERTOS PELICULA,N05AH04,400,7.5,16.2,16.2
730361,QUETIAPINA PENSA 400MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,60,129.63,129.63
730362,QUETIAPINA PENSA 50MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,7.5,16.2,16.2
760138,QUETIAPINA TEVAGEN 50MG 60 COMPRIMIDOS RECUBIERTOS PELICULA,N05AH04,400,7.5,16.2,16.2
726595,QUETIAPINA FARMAPROJECTS 100MG 60 COMPRIMIDOS RECUBIERTOS PELICULA,N05AH04,400,15,32.41,32.41
711228,QUETIAPINA RATIO 25MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,3.75,8.1,8.1
707855,QUETIAPINA PHARMA COMBIX 150MG 60 COMPRIMIDOS LIBERAC PROLONG BLIS EFG,N05AH04,400,22.5,48.61,48.61
707861,QUETIAPINA PHARMA COMBIX 300MG 60 COMPRIMIDOS LIBERAC PROLONG BLIS EFG,N05AH04,400,45,97.22,97.22
707857,QUETIAPINA PHARMA COMBIX 400MG 60 COMPRIMIDOS LIBERAC PROLONG BLIS EFG,N05AH04,400,60,129.63,129.63
707852,QUETIAPINA PHARMA COMBIX 50MG 60 COMPRIMIDOS LIBERAC PROL BLISTER EFG,N05AH04,400,7.5,16.2,16.2
710826,QUETIAPINA TEVA 25MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,3.75,8.1,8.1
692135,QUETIAPINA AUROBINDO 100MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,15,32.41,32.41
692151,QUETIAPINA AUROBINDO 200MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,30,64.82,64.82
692182,QUETIAPINA AUROBINDO 300MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,45,97.22,97.22
702214,QUETIAPINA QUALIGEN 200MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,30,64.82,64.82
702215,QUETIAPINA QUALIGEN 300MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,45,97.22,97.22
702210,QUETIAPINA QUALIGEN 400MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,60,129.63,129.63
762293,SYCREST 5MG 60 COMPRIMIDOS SUBLINGUALES,N05AH05,20,15,156.32,156.32
665907,SYCREST 5MG 60 COMPRIMIDOS SUBLINGUALES,N05AH05,20,15,156.32,156.32
654777,ETUMINA 40MG 30 COMPRIMIDOS,N05AH06,80,15,3.89,3.89
700622,DOGMATIL 50MG/ML 2ML 12 AMPOLLAS SOLUCION INYECTABLE,N05AL01,800,1.5,6.18,6.18
693911,DOGMATIL FUERTE 200MG 36 COMPRIMIDOS,N05AL01,800,9,5.76,5.76
811844,PSICOCEN 50MG 30 CAPSULAS,N05AL01,800,1.87,1.89,1.89
835827,TIAPRIZAL 12MG/ML 60ML 1 FRASCO SOLUCION GOTAS ORALES,N05AL03,400,1.8,1.67,1.67
758840,TIAPRIZAL 100MG 20 COMPRIMIDOS,N05AL03,400,5,2.59,2.59
700614,TIAPRIZAL 100MG 12 AMPOLLAS 2ML SOLUCION INYECTABLE,N05AL03,400,3,4.15,4.15
665725,AMISULPRIDA APOTEX 400MG 30 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AL05,400,30,39.87,39.87
659504,RISPERIDONA NORMON 1MG/ML 30ML 1 FRASCO SOLUCION ORAL EFG,N05AX08,5,6,4.11,4.11
656910,RISPERIDONA TARBIS 6MG 60 COMPRIMIDOS EFG,N05AX08,5,72,49.17,49.17
662459,"RISPERIDONA FLAS MYLAN PHARM 0,5MG 56 COMPRIMIDOS BUCODISPERSABLES EFG",N05AX08,5,5.6,3.84,3.84
672115,RISPERIDONA AUROVITAS SPAIN 1MG 20 COMPRIMIDOS RECUBIERTOS PELICUL EFG,N05AX08,5,4,2.75,2.75
672116,RISPERIDONA AUROVITAS SPAIN 1MG 60 COMPRIMIDOS RECUBIERTOS PELICUL EFG,N05AX08,5,12,8.23,8.23
672117,RISPERIDONA AUROVITAS SPAIN 3MG 20 COMPRIMIDOS RECUBIERTOS PELICUL EFG,N05AX08,5,12,8.23,8.23
672118,RISPERIDONA AUROVITAS SPAIN 3MG 60 COMPRIMIDOS RECUBIERTOS PELICUL EFG,N05AX08,5,36,24.68,24.68
672119,RISPERIDONA AUROVITAS SPAIN 6MG 30 COMPRIMIDOS RECUBIERTOS PELICUL EFG,N05AX08,5,36,24.68,24.68
672120,RISPERIDONA AUROVITAS SPAIN 6MG 60 COMPRIMIDOS RECUBIERTOS PELICUL EFG,N05AX08,5,72,49.38,49.38
656905,RISPERIDONA TARBIS 1MG 20 COMPRIMIDOS EFG,N05AX08,5,4,2.73,2.73
656906,RISPERIDONA TARBIS 1MG 60 COMPRIMIDOS EFG,N05AX08,5,12,8.2,8.2
704961,ARIZOL 30MG 28 COMPRIMIDOS EFG,N05AX12,15,56,141.53,141.53
706569,ARIZOL FLAS 30MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AX12,15,56,141.51,141.51
705120,ARIPIPRAZOL RATIOPHARM 10MG 28 COMPRIMIDOS EFG,N05AX12,15,18.66,47.18,47.18
705121,ARIPIPRAZOL RATIOPHARM 15MG 28 COMPRIMIDOS EFG,N05AX12,15,28,70.76,70.76
705118,ARIPIPRAZOL RATIOPHARM 5MG 28 COMPRIMIDOS EFG,N05AX12,15,9.33,23.59,23.59
706894,ARIPIPRAZOL COMBIX 15MG 28 COMPRIMIDOS EFG,N05AX12,15,28,70.76,70.76
706892,ARIPIPRAZOL COMBIX 5MG 28 COMPRIMIDOS EFG,N05AX12,15,9.33,23.59,23.59
708852,ARIPIPRAZOL ARISTO 10MG 28 COMPRIMIDOS EFG,N05AX12,15,18.66,47.18,47.18
708857,ARIPIPRAZOL ARISTO 15MG 28 COMPRIMIDOS EFG,N05AX12,15,28,70.76,70.76
707444,ARIPIPRAZOL FLAS SANDOZ 10MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AX12,15,18.66,47.18,47.18
707780,ARIPIPRAZOL FLAS STADA 10MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AX12,15,18.66,47.18,47.18
707781,ARIPIPRAZOL FLAS STADA 15MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AX12,15,28,70.76,70.76
726597,QUETIAPINA FARMAPROJECTS 200MG 60 COMPRIMIDOS RECUBIERTOS PELICULA,N05AH04,400,30,64.82,64.82
726598,QUETIAPINA FARMAPROJECTS 25MG 6 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,0.37,2.5,2.5
726599,QUETIAPINA FARMAPROJECTS 25MG 60 COMPRIMIDOS RECUBIERTOS PELICULA,N05AH04,400,3.75,8.1,8.1
726600,QUETIAPINA FARMAPROJECTS 300MG 60 COMPRIMIDOS RECUBIERTOS PELICULA,N05AH04,400,45,97.22,97.22
758108,QUETIAPINA AUROVITAS 50MG 60 COMPRIMIDOS RECUBIERTOS PELICULA,N05AH04,400,7.5,16.2,16.2
712215,QUETIAPINA CINFA 150MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,22.5,48.61,48.61
723322,QUETIAPINA KRKA 400MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,60,129.63,129.63
707864,QUETIAPINA TARBIS 150MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,22.5,48.61,48.61
707865,QUETIAPINA TARBIS 200MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,30,64.82,64.82
707867,QUETIAPINA TARBIS 400MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,60,129.63,129.63
726909,QUDIX PROLONG 150MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,22.5,48.61,48.61
702226,QUETIAPINA QUALIGEN 50MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,7.5,16.2,16.2
702221,QUETIAPINA MABO 150MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,22.5,48.61,48.61
702222,QUETIAPINA MABO 200MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,30,64.82,64.82
702212,QUETIAPINA MABO 400MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,60,129.63,129.63
702223,QUETIAPINA MABO 50MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,7.5,16.2,16.2
702216,QUETIAPINA SANDOZ FARM 150MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,22.5,48.61,48.61
702211,QUETIAPINA SANDOZ FARM 400MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,60,129.63,129.63
702220,QUETIAPINA SANDOZ FARM 50MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,7.5,16.2,16.2
702205,PSICOTRIC PROLONG 200MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,30,64.82,64.82
702206,PSICOTRIC PROLONG 300MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,45,97.22,97.22
702204,PSICOTRIC PROLONG 400MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,60,129.63,129.63
653247,ARACALM 200MG 60 COMPRIMIDOS EFG,N05AL05,400,30,39.87,39.87
653239,ARACALM 400MG 30 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AL05,400,30,39.87,39.87
705506,AMISULPRIDA MYLAN 400MG 30 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AL05,400,30,39.87,39.87
716192,AMISULPRIDA AUROVITAS 200MG 60 COMPRIMIDOS (BLISTER PVC/AL) EFG,N05AL05,400,30,39.87,39.87
714202,AMISULPRIDA AUROBINDO 100MG 60 COMPRIMIDOS (BLISTER PVC-AL) EFG,N05AL05,400,15,19.94,19.94
714240,AMISULPRIDA AUROBINDO 200MG 60 COMPRIMIDOS (BLISTER PVC-AL) EFG,N05AL05,400,30,39.87,39.87
714222,AMISULPRIDA AUROBINDO 400MG 30 COMPRIMIDOS RECUB PELICULA (PVC-AL) EFG,N05AL05,400,30,39.87,39.87
728632,SOLIAN 400MG 30 COMPRIMIDOS RECUBIERTOS PELICULA,N05AL05,400,30,39.87,39.87
732463,SOLIAN 400MG 30 COMPRIMIDOS RECUBIERTOS PELICULA,N05AL05,400,30,39.87,39.87
745788,SOLIAN 400MG 30 COMPRIMIDOS RECUBIERTOS PELICULA,N05AL05,400,30,39.87,39.87
763129,SOLIAN 400MG 30 COMPRIMIDOS RECUBIERTOS PELICULA,N05AL05,400,30,39.87,39.87
880658,SOLIAN 100MG 60 COMPRIMIDOS,N05AL05,400,15,19.94,19.94
880682,SOLIAN 400MG 30 COMPRIMIDOS RECUBIERTOS PELICULA,N05AL05,400,30,39.87,39.87
846758,SOLIAN 100MG/ML FRASCO 60ML SOLUCION ORAL,N05AL05,400,15,19.94,19.94
672695,RISPERIDONA ALTER 1MG 20 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,4,2.73,2.73
672696,RISPERIDONA ALTER 1MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,12,8.2,8.2
672755,RISPERIDONA ALTER 3MG 20 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,12,8.2,8.2
672697,RISPERIDONA ALTER 3MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,36,24.59,24.59
672692,RISPERIDONA ALTER 6MG 30 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,36,24.59,24.59
651350,RISPERIDONA CINFAMED 1MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,12,8.2,8.2
652314,RISPERIDONA SANDOZ 1MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,12,8.2,8.2
652306,RISPERIDONA SANDOZ 3MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,36,24.59,24.59
670238,"RISPERIDONA FLAS KRKA 0,5MG 28 COMPRIMIDOS BUCODISPERSABLES EFG",N05AX08,5,2.8,2.5,2.5
670239,"RISPERIDONA FLAS KRKA 0,5MG 56 COMPRIMIDOS BUCODISPERSABLES EFG",N05AX08,5,5.6,3.82,3.82
670242,RISPERIDONA FLAS KRKA 1MG 56 COMPRIMIDOS BUCODISPERSABLES EFG,N05AX08,5,11.2,7.65,7.65
706025,APALOZ 10MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AX12,15,18.66,47.18,47.18
706026,APALOZ 15MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AX12,15,28,70.76,70.76
706000,ARIPIPRAZOL ALTER 10MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AX12,15,18.66,47.18,47.18
706004,ARIPIPRAZOL ALTER 10MG 28 COMPRIMIDOS EFG,N05AX12,15,18.66,47.18,47.18
706001,ARIPIPRAZOL ALTER 15MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AX12,15,28,70.76,70.76
706003,ARIPIPRAZOL ALTER 15MG 28 COMPRIMIDOS EFG,N05AX12,15,28,70.76,70.76
706005,ARIPIPRAZOL ALTER 5MG 28 COMPRIMIDOS EFG,N05AX12,15,9.33,23.59,23.59
706269,ARIPIPRAZOL MABO 10MG 28 COMPRIMIDOS EFG,N05AX12,15,18.66,47.18,47.18
706270,ARIPIPRAZOL MABO 15MG 28 COMPRIMIDOS EFG,N05AX12,15,28,70.76,70.76
706375,ARIPIPRAZOL NORMON 15MG 28 COMPRIMIDOS EFG,N05AX12,15,28,70.76,70.76
706007,ARIPIPRAZOL TEVA 10MG 28 COMPRIMIDOS EFG,N05AX12,15,18.66,47.18,47.18
706006,ARIPIPRAZOL TEVA 15MG 28 COMPRIMIDOS EFG,N05AX12,15,28,70.76,70.76
706008,ARIPIPRAZOL TEVA 5MG 28 COMPRIMIDOS EFG,N05AX12,15,9.33,23.59,23.59
726910,QUDIX PROLONG 200MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,30,64.82,64.82
726911,QUDIX PROLONG 300MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,45,97.22,97.22
726912,QUDIX PROLONG 400MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,60,129.63,129.63
726914,QUDIX PROLONG 50MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,7.5,16.2,16.2
723368,QUETIAPINA ALTER 150MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,22.5,48.61,48.61
723369,QUETIAPINA ALTER 200MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,30,64.82,64.82
723370,QUETIAPINA ALTER 300MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,45,97.22,97.22
723371,QUETIAPINA ALTER 400MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,60,129.63,129.63
723373,QUETIAPINA ALTER 50MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,7.5,16.2,16.2
723380,ROCOZ PROLONG 150MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,22.5,48.61,48.61
723381,ROCOZ PROLONG 200MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,30,64.82,64.82
723382,ROCOZ PROLONG 300MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,45,97.22,97.22
723421,ROCOZ PROLONG 400MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,60,129.63,129.63
728185,QUETIAPINA MABO 100MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,15,32.41,32.41
728186,QUETIAPINA MABO 200MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,30,64.82,64.82
702208,PSICOTRIC PROLONG 50MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,7.5,16.2,16.2
687128,QUETIAPINA TECNIGEN 25MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,3.75,8.1,8.1
670555,QUENTIAX 25MG 6 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,0.37,2.5,2.5
679406,QUETIAPINA PENSA 25MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,3.75,8.1,8.1
676535,QUETIAPINA APOTEX 100MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,15,32.41,32.41
676530,QUETIAPINA APOTEX 25MG 6 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,0.37,2.5,2.5
676532,QUETIAPINA APOTEX 25MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,3.75,8.1,8.1
676543,QUETIAPINA APOTEX 300MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,45,97.22,97.22
670561,QUENTIAX 25MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,3.75,8.1,8.1
691348,QUETIAPINA TARBIS 25MG 60 COMPRIMIDOS RECUB PELIC (BLISTER AL/AL) EFG,N05AH04,400,3.75,8.1,8.1
687034,QUETIAPINA TEVA 200MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,30,64.82,64.82
687044,QUETIAPINA TEVA 300MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,45,97.22,97.22
687055,QUETIAPINA TEVA 400MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,60,129.63,129.63
688007,QUETIAPINA RATIOPHARM 200MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,30,64.82,64.82
654045,AMISULPRIDA TARBIS 400MG 30 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AL05,400,30,39.87,39.87
654076,AMISULPRIDA ZENTIVA 100MG 60 COMPRIMIDOS EFG,N05AL05,400,15,19.94,19.94
654074,AMISULPRIDA ZENTIVA 200MG 60 COMPRIMIDOS EFG,N05AL05,400,30,39.87,39.87
660955,AMISULPRIDA NORMON 200MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AL05,400,30,39.87,39.87
660956,AMISULPRIDA NORMON 400MG 30 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AL05,400,30,39.87,39.87
700523,PLENUR 400MG 100 COMPRIMIDOS LIBERACION MODIFICADA,N05AN01,166.58,45.02,19.14,19.14
692145,RISPERDAL 3MG 60 COMPRIMIDOS RECUBIERTOS PELICULA,N05AX08,5,36,24.59,24.59
692152,RISPERDAL 3MG 20 COMPRIMIDOS RECUBIERTOS PELICULA,N05AX08,5,12,8.2,8.2
659755,RISPERDAL 1MG/ML 30ML 1 FRASCO SOLUCION ORAL,N05AX08,5,6,4.11,4.11
670243,RISPERIDONA FLAS KRKA 2MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AX08,5,11.2,7.65,7.65
670244,RISPERIDONA FLAS KRKA 2MG 56 COMPRIMIDOS BUCODISPERSABLES EFG,N05AX08,5,22.4,15.3,15.3
667248,"RISPERIDONA VIATRIS 0,5MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG",N05AX08,5,2.8,2.5,2.5
667258,RISPERIDONA VIATRIS 1MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,12,8.2,8.2
667271,RISPERIDONA VIATRIS 3MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,36,24.59,24.59
667282,RISPERIDONA VIATRIS 6MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,72,49.17,49.17
693472,RISPERIDONA VIATRIS 4MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,44.8,30.6,30.6
667266,RISPERIDONA VIATRIS 2MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,24,16.39,16.39
695451,RISPERIDONA VIATRIS 4MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,22.4,15.3,15.3
700447,RISPERIDONA TARBIS 1MG/ML 100ML 1 FRASCO SOLUCION ORAL EFG,N05AX08,5,20,13.66,13.66
674074,RISPERIDONA KRKA 6MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,72,49.27,49.27
707799,RISPERIDONA RATIO 1MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,12,8.2,8.2
707801,RISPERIDONA RATIO 3MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,36,24.59,24.59
706273,ARIPIPRAZOL RATIO 10MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AX12,15,18.66,47.18,47.18
705601,ARIPIPRAZOL TAD 10MG 28 COMPRIMIDOS EFG,N05AX12,15,18.66,47.89,47.89
705602,ARIPIPRAZOL TAD 15MG 28 COMPRIMIDOS EFG,N05AX12,15,28,71.84,71.84
705600,ARIPIPRAZOL TAD 5MG 28 COMPRIMIDOS EFG,N05AX12,15,9.33,23.95,23.95
706813,ARIPIPRAZOL AUROVITAS 15MG 28 COMPRIMIDOS EFG,N05AX12,15,28,70.76,70.76
706917,ARIPIPRAZOL NORMON 15MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AX12,15,28,70.76,70.76
706237,ARIPIPRAZOL TARBIS 10MG 28 COMPRIMIDOS EFG,N05AX12,15,18.66,47.18,47.18
728196,ABILIFY 10MG 28 COMPRIMIDOS,N05AX12,15,18.66,47.18,47.18
728220,ABILIFY 15MG 28 COMPRIMIDOS,N05AX12,15,28,70.76,70.76
728154,ABILIFY 5MG 28 COMPRIMIDOS,N05AX12,15,9.33,23.59,23.59
651608,ABILIFY 10MG 28 COMPRIMIDOS BUCODISPERSABLES,N05AX12,15,18.66,47.18,47.18
651609,ABILIFY 15MG 28 COMPRIMIDOS BUCODISPERSABLES,N05AX12,15,28,70.76,70.76
656168,"ABILIFY 7,5MG/ML 1 VIAL 1,3ML SOLUCION INYECTABLE",N05AX12,15,0.65,5.76,5.76
652738,ABILIFY 1MG/ML 150ML 1 FRASCO SOLUCION ORAL,N05AX12,15,10,25.27,25.27
704959,ARIZOL 10MG 28 COMPRIMIDOS EFG,N05AX12,15,18.66,47.18,47.18
728189,QUETIAPINA MABO 300MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,45,97.22,97.22
726388,PSICOTRIC 400MG 60 COMPRIMIDOS RECUBIERTOS PELICULA,N05AH04,400,60,129.63,129.63
726393,QUETIAPINA QUALIGEN 50MG 60 COMPRIMIDOS RECUBIERTOS PELICULA,N05AH04,400,7.5,16.2,16.2
725166,QUETIAPINA QUALIGEN FARMA 150MG 60 COMPRIMIDOS LIBERAC PROLONGADA EFG,N05AH04,400,22.5,48.61,48.61
725138,QUETIAPINA QUALIGEN FARMA 200MG 60 COMPRIMIDOS LIBERAC PROLONGADA EFG,N05AH04,400,30,64.82,64.82
709009,PSICOTRIC 50MG 60 COMPRIMIDOS RECUBIERTOS PELICULA,N05AH04,400,7.5,16.2,16.2
707030,QUETIAPINA KRKA 150MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,22.5,48.61,48.61
707031,QUETIAPINA KRKA 200MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,30,64.82,64.82
688017,QUETIAPINA RATIOPHARM 300MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,45,97.22,97.22
670566,QUENTIAX 100MG 60 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,N05AH04,400,15,32.41,32.41
670594,QUENTIAX 200MG 60 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,N05AH04,400,30,64.82,64.82
670606,QUENTIAX 300MG 60 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,N05AH04,400,45,97.22,97.22
681202,QUETIAPINA AUROVITAS SPAIN 100MG 60 COMPRIMIDOS RECUBIERTOS PELIC EFG,N05AH04,400,15,32.41,32.41
681204,QUETIAPINA AUROVITAS SPAIN 200MG 60 COMPRIMIDOS RECUBIERTOS PELIC EFG,N05AH04,400,30,64.82,64.82
679414,QUETIAPINA PENSA 200MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,30,64.82,64.82
679417,QUETIAPINA PENSA 300MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,45,97.22,97.22
679957,QUETIAPINA COMBIX 100MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,15,32.41,32.41
732790,OKEDI 75MG 1 JERINGA PREC+2 AGUJAS POLVO+DISOLV SUSP INY LIBER PROLONG,N05AX08,2.7,27.77,264.59,264.59
708307,QUETIAPINA RATIO 200MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,30,64.82,64.82
708305,QUETIAPINA RATIO 25MG 6 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,0.37,2.5,2.5
713447,QUETIAPINA AUROVITAS 100MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,15,32.41,32.41
715375,QUETIAPINA NORMON 150MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,22.5,48.61,48.61
664571,QUDIX 25MG 60 COMPRIMIDOS RECUBIERTOS PELICULA (BLISTER PVC/AL) EFG,N05AH04,400,3.75,8.1,8.1
