codigo_nacional_farmaco_cd,codigo_descripcion,atc_farmaco_dispensado_cd,ddd_nomenclator_nm,ddd_por_envase,pvp_nomenclator_nm,precio_por_envase_nm
933663,FLUOXETINA RUBIO 20MG/5ML 70ML SOLUCION ORAL EFG,N06AB03,20,14,3.12,3.12
934083,FLUOXETINA RUBIO 20MG/5ML 140ML SOLUCION ORAL EFG,N06AB03,20,28,3.12,3.12
651356,PROZAC 20MG 28 COMPRIMIDOS DISPERSABLES RANURADOS,N06AB03,20,28,0,0
651364,PROZAC 20MG/5ML 140ML SOLUCION ORAL,N06AB03,20,28,0,0
796292,FLUOXETINA RATIOPHARM 20MG 60 CAPSULAS EFG,N06AB03,20,60,20.92,20.92
777763,PAROXETINA SANDOZ 20MG 14 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB05,20,14,3.04,3.04
777862,PAROXETINA SANDOZ 20MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB05,20,28,8.57,8.57
778092,PAROXETINA SANDOZ 20MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB05,20,56,17.14,17.14
850636,PAROXETINA SANDOZ 20MG 56 COMPRIMIDOS CUBIERTA PELICULA EFG,N06AB05,20,56,19.12,19.12
929554,PAROXETINA SANDOZ 20MG 14 COMPRIMIDOS RECUBIERTOS PELIC EFG,N06AB05,20,14,11.99,11.99
932996,PAROXETINA SANDOZ 20MG 28 COMPRIMIDOS RECUBIERTOS PELIC EFG,N06AB05,20,28,22.64,22.64
801027,PAROXETINA BEXAL 20MG 14 COMPRIMIDOS CON CUBIERTA PELICULAR,N06AB05,20,14,0,0
748749,PAROXETINA BEXAL 20MG 14 COMPRIMIDOS RECUBIERT PELICULA EFG,N06AB05,20,14,4.56,4.56
749762,PAROXETINA BEXAL 20MG 28 COMPRIMIDOS RECUBIERT PELICULA EFG,N06AB05,20,28,9.38,9.38
761239,XETIN 20MG 56 COMPRIMIDOS RECUBIERTOS PELICULA,N06AB05,20,56,41.59,41.59
767210,PAROXETINA STADA 20MG 14 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB05,20,14,3.04,3.04
767756,PAROXETINA STADA 20MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB05,20,56,19.12,19.12
798868,PAROXETINA RIMAFAR 20MG 56 COMPRIMIDOS RECUBIERTOS EFG,N06AB05,20,56,41.59,41.59
798876,PAROXETINA DAVUR 20MG 56 COMPRIMIDOS RECUBIERTOS EFG,N06AB05,20,56,41.59,41.59
761007,XETIN 20MG 14 COMPRIMIDOS RECUBIERTOS PELICULA,N06AB05,20,14,12.04,12.04
747881,MOCLOBEMIDA TEVA 150MG 100 COMPRIMIDOS RECUBIERTOS PELIC EFG,N06AG02,300,50,17.25,17.25
747808,MOCLOBEMIDA TEVA 150MG 30 COMPRIMIDOS RECUBIERTOS PELIC EFG,N06AG02,300,15,5.18,5.18
746453,MOCLOBEMIDA TEVA 300MG 30 COMPRIMIDOS RECUBIERTOS PELIC EFG,N06AG02,300,30,10.35,10.35
880476,MANERIX 150MG 100 COMPRIMIDOS RECUBIERTOS PELICULA,N06AG02,300,50,17.25,17.25
715821,FLUOXETINA KERN PHARMA 20MG 14 CAPSULAS DURAS EFG,N06AB03,20,14,2.95,2.95
732727,FLUOXETINA SUMOL 20MG 14 CAPSULAS DURAS EFG,N06AB03,20,14,6.04,6.04
733303,FLUOXETINA SUMOL 20MG 28 CAPSULAS DURAS EFG,N06AB03,20,28,12.08,12.08
787515,FLUOXETINA SUMOL 20MG 60 CAPSULAS DURAS EFG,N06AB03,20,60,20.92,20.92
756890,FLUOXETINA RIMAFAR 20MG 60 CAPSULAS EFG,N06AB03,20,60,20.92,20.92
848374,FLUOXETINA RIMAFAR 20MG 14 CAPSULAS EFG,N06AB03,20,14,5.51,5.51
856112,FLUOXETINA PHARMAGENUS 20MG 28 CAPSULAS EFG,N06AB03,20,28,12.08,12.08
801977,FLUOXETINA RUBIO 20MG 60 CAPSULAS EFG,N06AB03,20,60,20.92,20.92
764936,FLUOXETINA STADA 20MG 14 CAPSULAS DURAS EFG,N06AB03,20,14,2.5,2.5
706796,FLUOXETINA COMBIX 20MG 14 CAPSULAS DURAS EFG,N06AB03,20,14,2.5,2.5
897462,FLUOXETINA QUALIGEN 20MG 14 CAPSULAS DURAS EFG,N06AB03,20,14,2.5,2.5
703637,FLUOXETINA SUMOL 20MG 14 CAPSULAS DURAS EFG,N06AB03,20,14,6.04,6.04
703645,FLUOXETINA SUMOL 20MG 28 CAPSULAS DURAS EFG,N06AB03,20,28,12.08,12.08
857185,FLUOXETINA LASA 20MG 14 CAPSULAS DURAS EFG,N06AB03,20,14,3.12,3.12
857987,FLUOXETINA LASA 20MG 28 CAPSULAS DURAS EFG,N06AB03,20,28,3.12,3.12
749804,FLUOXETINA CANTABRIA 20MG 14 CAPSULAS EFG,N06AB03,20,14,2.5,2.5
658617,FLUOXETINA SANDOZ 20MG 28 CAPSULAS DURAS EFG,N06AB03,20,28,2.5,2.5
658625,FLUOXETINA SANDOZ 20MG 14 CAPSULAS DURAS EFG,N06AB03,20,14,2.5,2.5
858670,CASBOL 20MG 56 COMPRIMIDOS RECUBIERTOS PELICULA,N06AB05,20,56,12.22,12.22
861575,PAROXETINA RIMAFAR 20MG 14 COMPRIMIDOS RECUBIERTOS EFG,N06AB05,20,14,12.04,12.04
861609,PAROXETINA RIMAFAR 20MG 28 COMPRIMIDOS RECUBIERTOS EFG,N06AB05,20,28,22.73,22.73
861617,PAROXETINA DAVUR 20MG 14 COMPRIMIDOS RECUBIERTOS EFG,N06AB05,20,14,12.91,12.91
862383,PAROXETINA DAVUR 20MG 28 COMPRIMIDOS RECUBIERTOS EFG,N06AB05,20,28,24.13,24.13
754929,PAROXETINA MUNDOGEN 20MG 14 COMPRIMIDOS RECUBIERT PELIC EFG,N06AB05,20,14,3.04,3.04
718858,PAROXETINA RATIOPHARM 20MG 14 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB05,20,14,12.04,12.04
718866,PAROXETINA RATIOPHARM 20MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB05,20,28,22.73,22.73
718916,PAROXETINA RATIOPHARM 20MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB05,20,56,41.59,41.59
735407,PAROXETINA MERCK 20MG 56 COMPRIMIDOS RECUBIERTOS EFG,N06AB05,20,56,41.54,41.54
652267,PAROXETINA DUNCAN 20MG 56 COMPRIMIDOS RECUBIERTOS PELIC EFG,N06AB05,20,56,18.25,18.25
933671,PAROXETINA SANDOZ 20MG 56 COMPRIMDOS RECUBIERT PELICULA EFG,N06AB05,20,56,40.54,40.54
651652,PAROXETINA NORMON 20MG 28 COMPRIMIDOS RECUBIERTOS PELIC EFG,N06AB05,20,28,13.96,13.96
746529,MOCLOBEMIDA TEVA 300MG 60 COMPRIMIDOS RECUBIERTOS PELIC EFG,N06AG02,300,60,20.7,20.7
832865,TELESOL 100MG 15 GRAGEAS,N06AX01,450,3.33,8.79,8.79
953836,TELESOL 100MG 50 GRAGEAS,N06AX01,450,11.11,20.06,20.06
838565,DEPRAX 50MG 10 AMPOLLAS 5ML,N06AX05,200,2.5,1.95,1.95
688043,TRAZODONA ANGELINI 100MG 30 COMPRIMIDOS EFG,N06AX05,300,10,3.17,3.17
688044,TRAZODONA ANGELINI 100MG 60 COMPRIMIDOS EFG,N06AX05,300,20,6.32,6.32
838557,DEPRAX 50MG 30 COMPRIMIDOS,N06AX05,300,5,2.87,2.87
796664,DEPRAX 100MG 60 COMPRIMIDOS,N06AX05,300,20,7.95,7.95
897306,DEPRAX 100MG 30 COMPRIMIDOS,N06AX05,300,10,4.76,4.76
897314,DEPRAX 100MG 60 COMPRIMIDOS,N06AX05,300,20,8.73,8.73
780312,FLUOXETINA ALACAN 20MG 14 CAPSULAS DURAS EFG,N06AB03,20,14,2.81,2.81
780726,FLUOXETINA ALACAN 20MG 28 CAPSULAS DURAS EFG,N06AB03,20,28,3.12,3.12
703348,FLUOXETINA MERCK 20MG 60 CAPSULAS EFG,N06AB03,20,60,19.56,19.56
817247,FLUOXETINA TAMARANG 20MG 14 CAPSULAS DURAS EFG,N06AB03,20,14,3.12,3.12
817304,FLUOXETINA TAMARANG 20MG 28 CAPSULAS DURAS EFG,N06AB03,20,28,3.12,3.12
686576,FLUOXETINA MABO 20MG 28 CAPSULAS DURAS EFG,N06AB03,20,28,6.82,6.82
683326,FLUOXETINA PHARMAGENUS 20MG/5ML 70ML SOLUCION ORAL EFG,N06AB03,20,14,3.12,3.12
683334,FLUOXETINA PHARMAGENUS 20MG/5ML 140ML SOLUCION ORAL EFG,N06AB03,20,28,6.03,6.03
873604,LECIMAR 20MG 14 CAPSULAS GELATINA DURA,N06AB03,20,14,2.76,2.76
873703,LECIMAR 20MG 28 CAPSULAS GELATINA DURA,N06AB03,20,28,3.9,3.9
873711,LECIMAR 20MG 60 CAPSULAS GELATINA DURA,N06AB03,20,60,8.38,8.38
668483,FLUOXETINA SUMOL 20MG 14 CAPSULAS DURAS EFG,N06AB03,20,14,10.15,10.15
668491,FLUOXETINA SUMOL 20MG 28 CAPSULAS DURAS EFG,N06AB03,20,28,20,20
673582,ADOFEN 20MG 28 COMPRIMIDOS DISPERSABLES,N06AB03,20,28,0,0
760637,FLUOXETINA SUMOL 20MG 14 CAPSULAS DURAS EFG,N06AB03,20,14,3.64,3.64
760934,FLUOXETINA SUMOL 20MG 28 CAPSULAS DURAS EFG,N06AB03,20,28,6.82,6.82
760942,FLUOXETINA SUMOL 20MG 60 CAPSULAS DURAS EFG,N06AB03,20,60,13.64,13.64
729012,FLUOXETINA BEXAL 20MG 60 CAPSULAS DURAS EFG,N06AB03,20,60,8.38,8.38
758771,FLUOXETINA PHARMAGENUS 20MG 60 CAPSULAS DURAS EFG,N06AB03,20,60,5.25,5.25
761312,FLUOXETINA RUBIO 20MG 60 CAPSULAS DURAS EFG,N06AB03,20,60,5.85,5.85
650215,FLUOXETINA DECROX 20MG 14 CAPSULAS EFG,N06AB03,20,14,2.84,2.84
650214,FLUOXETINA DECROX 20MG 28 CAPSULAS EFG,N06AB03,20,28,3.9,3.9
651657,PAROXETINA DUNCAN 20MG 28 COMPRIMIDOS CUBIERTA PELICULAR EFG,N06AB05,20,28,9.13,9.13
651048,PAROXETINA DECROX 20MG 56 COMPRIMIDOS RECUBIERTOS PELIC EFG,N06AB05,20,56,17.14,17.14
738864,PAROXETINA ALTER 20MG 14 COMPRIMIDOS RECUBIERTOS PELIC EFG,N06AB05,20,14,12.04,12.04
738872,PAROXETINA ALTER 20MG 28 COMPRIMIDOS RECUBIERTOS PELIC EFG,N06AB05,20,28,22.73,22.73
738880,PAROXETINA ALTER 20MG 56 COMPRIMIDOS RECUBIERTOS PELIC EFG,N06AB05,20,56,41.59,41.59
653230,PAROXETINA ALTER 20MG 14 COMPRIMIDOS RECUBIERTOS PELIC EFG,N06AB05,20,14,4.56,4.56
653231,PAROXETINA ALTER 20MG 28 COMPRIMIDOS RECUBIERTOS PELIC EFG,N06AB05,20,28,9.38,9.38
653232,PAROXETINA ALTER 20MG 56 COMPRIMIDOS RECUBIERTOS PELIC EFG,N06AB05,20,56,19.12,19.12
799155,PAROTUR 20MG 14 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,N06AB05,20,14,12.04,12.04
799163,PAROTUR 20MG 28 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,N06AB05,20,28,22.73,22.73
799288,PAROTUR 20MG 56 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,N06AB05,20,56,41.57,41.57
757104,PAROXETINA SYNTHON 20MG 14 COMPRIMIDOS RECUBIER PELICULA,N06AB05,20,14,12.72,12.72
757708,PAROXETINA SYNTHON 20MG 28 COMPRIMIDOS RECUBIER PELICULA,N06AB05,20,28,23.43,23.43
757716,PAROXETINA SYNTHON 20MG 56 COMPRIMIDOS RECUBIER PELICULA,N06AB05,20,56,42.74,42.74
650953,ESCITALOPRAM BEXAL 20MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,56,23.37,23.37
650904,ESCITALOPRAM SANDOZ 10MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,28,11.55,11.55
650912,ESCITALOPRAM SANDOZ 15MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,42,17.5,17.5
650930,ESCITALOPRAM SANDOZ 20MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,56,23.37,23.37
664428,ESCIMYLAN 10MG 28 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,N06AB10,10,28,8.79,8.79
664429,ESCIMYLAN 15MG 28 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,N06AB10,10,42,13.18,13.18
664430,ESCIMYLAN 20MG 28 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,N06AB10,10,56,17.58,17.58
664196,ESCITALOPRAM MABO 20MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,56,23.45,23.45
664914,HEIPRAM 5MG 28 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,N06AB10,10,14,4.39,4.39
664853,ESCITALOPRAM ACTAVIS 10MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,28,11.65,11.65
664852,ESCITALOPRAM ACTAVIS 5MG 28 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,N06AB10,10,14,4.4,4.4
664776,ESCITALOPRAM UR 10MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,28,8.79,8.79
664775,ESCITALOPRAM UR 10MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,56,0,0
664777,ESCITALOPRAM UR 15MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,42,13.18,13.18
664778,ESCITALOPRAM UR 15MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,84,0,0
664779,ESCITALOPRAM UR 20MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,56,17.58,17.58
664780,ESCITALOPRAM UR 20MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,112,0,0
664773,ESCITALOPRAM UR 5MG 14 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,7,2.5,2.5
664774,ESCITALOPRAM UR 5MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,14,4.39,4.39
731984,FLUOXETINA ALTER 20MG 60 CAPSULAS DURAS EFG,N06AB03,20,60,20.92,20.92
726588,FLUOXETINA MERCK 20MG 60 CAPSULAS EFG,N06AB03,20,60,16.33,16.33
862524,FLUOXETINA ICN 20MG 60 CAPSULAS DURAS EFG,N06AB03,20,60,12.89,12.89
868059,FLUOXETINA PHARMAGENUS 20MG 28 CAPSULAS DURAS EFG,N06AB03,20,28,2.5,2.5
809954,FLUOXETINA SUMOL 20MG 14 CAPSULAS DURAS EFG,N06AB03,20,14,5.17,5.17
810317,FLUOXETINA SUMOL 20MG 28 CAPSULAS DURAS EFG,N06AB03,20,28,7.71,7.71
810325,FLUOXETINA SUMOL 20MG 60 CAPSULAS DURAS EFG,N06AB03,20,60,16.36,16.36
794412,FLUOXETINA PLIVA 20MG 28 COMPRIMIDOS DISPERSABLES EFG,N06AB03,20,28,17.05,17.05
779306,FLUOXETINA FERRER FARMA 20MG 60 CAPSULAS DURAS EFG,N06AB03,20,60,8.59,8.59
839191,FLUOXETINA SUMOL 20MG 14 CAPSULAS DURAS EFG,N06AB03,20,14,5.5,5.5
839217,FLUOXETINA SUMOL 20MG 28 CAPSULAS DURAS EFG,N06AB03,20,28,10.72,10.72
954552,FLUOXETINA MABO 20MG 60 CAPSULAS DURAS EFG,N06AB03,20,60,14.05,14.05
667840,FLUOXETINA BEXAL 20MG 14 CAPSULAS DURAS EFG,N06AB03,20,14,2.95,2.95
667915,FLUOXETINA BEXAL 20MG 28 CAPSULAS DURAS EFG,N06AB03,20,28,3.9,3.9
686568,FLUOXETINA MABO 20MG 14 CAPSULAS DURAS EFG,N06AB03,20,14,2.5,2.5
832394,FLUOXETINA RIMAFAR 20MG 14 CAPSULAS EFG,N06AB03,20,14,8.15,8.15
999962,PAROXETINA RATIOPHARM 20MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB05,20,28,22.6,22.6
999963,PAROXETINA RATIOPHARM 20MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB05,20,56,41.45,41.45
999953,PAROXETINA RATIO 20MG 14 COMPRIMIDOS RECUBIERTOS PELICULA,N06AB05,20,14,3.04,3.04
650449,PAROXETINA DECROX 20MG 14 COMPRIMIDOS RECUBIERTOS PELIC EFG,N06AB05,20,14,6.51,6.51
650450,PAROXETINA DECROX 20MG 28 COMPRIMIDOS RECUBIERTOS PELIC EFG,N06AB05,20,28,13.04,13.04
672752,ESCITALOPRAM GEPREM 20MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,112,35.16,35.16
672727,ESCITALOPRAM PREMIUM PHARMA 10MG 28 COMPRIMIDOS RECUBIERTOS PELIC EFG,N06AB10,10,28,8.79,8.79
672728,ESCITALOPRAM PREMIUM PHARMA 10MG 56 COMPRIMIDOS RECUBIERTOS PELIC EFG,N06AB10,10,56,17.58,17.58
672729,ESCITALOPRAM PREMIUM PHARMA 15MG 28 COMPRIMIDOS RECUB PELIC EFG,N06AB10,10,42,13.18,13.18
672730,ESCITALOPRAM PREMIUM PHARMA 15MG 56 COMPRIMIDOS RECUB PELIC EFG,N06AB10,10,84,26.37,26.37
672731,ESCITALOPRAM PREMIUM PHARMA 20MG 28 COMPRIMIDOS RECUB PELIC EFG,N06AB10,10,56,17.58,17.58
672732,ESCITALOPRAM PREMIUM PHARMA 20MG 56 COMPRIMIDOS RECUB PELIC EFG,N06AB10,10,112,35.16,35.16
651191,ESCITALOPRAM BEXAL 10MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,28,11.55,11.55
899427,FLUOXETINA SANDOZ 20MG 60 CAPSULAS DURAS EFG,N06AB03,20,60,5.87,5.87
900696,FLUOXETINA ALACAN 20MG 60 CAPSULAS DURAS EFG,N06AB03,20,60,5.26,5.26
901934,FLUOXETINA SUMOL 20MG 60 CAPSULAS DURAS EFG,N06AB03,20,60,25.91,25.91
834614,FLUOXETINA EDIGEN 20MG 60 CAPSULAS DURAS EFG,N06AB03,20,60,5.25,5.25
671011,FLUOXETINA APOTEX 20MG 14 CAPSULAS DURAS EFG,N06AB03,20,14,2.5,2.5
663345,FLUOXETINA ASOL 20MG 60 CAPSULAS DURAS EFG,N06AB03,20,60,5.25,5.25
663331,FLUOXETINA SUMOL 20MG 28 CAPSULAS DURAS EFG,N06AB03,20,28,2.5,2.5
663396,FLUOXETINA SUMOL 20MG 60 CAPSULAS DURAS EFG,N06AB03,20,60,5.25,5.25
663292,FLUOXETINA ASOL 20MG 28 CAPSULAS DURAS EFG,N06AB03,20,28,2.5,2.5
749978,PAROXETINA APOTEX 20MG 14 COMPRIMIDOS RECUBIERTOS PELIC EFG,N06AB05,20,14,3.04,3.04
661185,PAROXETINA QUALIGEN 30MG 28 COMPRIMIDOS RECUBIERTOS PELICULA,N06AB05,20,42,10.18,10.18
662449,PAROXETINA CURAXYS 20MG 14 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB05,20,14,3.04,3.04
662450,PAROXETINA CURAXYS 20MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB05,20,28,6.09,6.09
654585,DAPAROX 20MG 14 COMPRIMIDOS RECUBIERTOS PELICULA,N06AB05,20,14,3.04,3.04
655981,PAROXETINA RANBAXY 20MG 28 COMPRIMIDOS RECUBIERTOS PELIC EFG,N06AB05,20,28,8.57,8.57
655982,PAROXETINA RANBAXY 20MG 56 COMPRIMIDOS RECUBIERTOS PELIC EFG,N06AB05,20,56,17.14,17.14
654690,PAROXETINA RATIOMED 20MG 14 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB05,20,14,6.98,6.98
654691,PAROXETINA RATIOMED 20MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB05,20,28,13.89,13.89
654692,PAROXETINA RATIOMED 20MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB05,20,56,27.91,27.91
660976,PAROXETINA RATIO 20MG 14 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB05,20,14,3.39,3.39
660978,PAROXETINA RATIO 20MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB05,20,28,6.09,6.09
660979,PAROXETINA RATIO 20MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB05,20,56,12.22,12.22
660301,PAROXETINA ROBERT 20MG 14 COMPRIMIDOS RECUBIERTOS PELIC EFG,N06AB05,20,14,3.39,3.39
660302,PAROXETINA ROBERT 20MG 28 COMPRIMIDOS RECUBIERTOS PELIC EFG,N06AB05,20,28,6.79,6.79
660303,PAROXETINA ROBERT 20MG 56 COMPRIMID RECUBIERTOS PELICULA EFG,N06AB05,20,56,13.58,13.58
658767,PAROXETINA MABO 40MG 14 COMPRIMIDOS,N06AB05,20,28,6.09,6.09
672745,ESCITALOPRAM GEPREM 5MG 14 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,7,2.5,2.5
672746,ESCITALOPRAM GEPREM 5MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,14,4.39,4.39
672724,ESCITALOPRAM PREMIUM PHARMA 5MG 14 COMPRIMIDOS RECUBIERTOS PELIC EFG,N06AB10,10,7,2.5,2.5
672726,ESCITALOPRAM PREMIUM PHARMA 5MG 28 COMPRIMIDOS RECUBIERTOS PELIC EFG,N06AB10,10,14,4.39,4.39
665681,ESCITALOPRAM QUALIGEN 5MG 14 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,7,2.89,2.89
665682,ESCITALOPRAM QUALIGEN 5MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,14,4.4,4.4
665697,ESCITALOPRAM APOTEX 5MG 14 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,7,2.5,2.5
665698,ESCITALOPRAM APOTEX 5MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,14,4.39,4.39
672747,ESCITALOPRAM GEPREM 10MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,28,8.79,8.79
672748,ESCITALOPRAM GEPREM 10MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,56,17.58,17.58
672751,ESCITALOPRAM GEPREM 20MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,56,17.58,17.58
663293,FLUOXETINA ASOL 20MG 60 CAPSULAS DURAS EFG,N06AB03,20,60,6.07,6.07
654409,FLUOXETINA ASOL 20MG 14 CAPSULAS DURAS EFG,N06AB03,20,14,2.5,2.5
654410,FLUOXETINA ASOL 20MG 28 CAPSULAS DURAS EFG,N06AB03,20,28,5.71,5.71
654411,FLUOXETINA ASOL 20MG 60 CAPSULAS DURAS EFG,N06AB03,20,60,12.25,12.25
656177,FLUOXETINA RANBAXY 20MG 14 COMPRIMIDOS DISPERSABLES EFG,N06AB03,20,14,3.12,3.12
656178,FLUOXETINA RANBAXY 20MG 28 COMPRIMIDOS DISPERSABLES EFG,N06AB03,20,28,3.12,3.12
654128,FLUOXETINA EFARMES 20MG 14 CAPSULAS DURAS EFG,N06AB03,20,14,2.75,2.75
654131,FLUOXETINA EFARMES 20MG 28 CAPSULAS DURAS EFG,N06AB03,20,28,2.79,2.79
658791,FLUOXETINA ANGENERICO 20MG 14 CAPSULAS EFG,N06AB03,20,14,2.95,2.95
658792,FLUOXETINA ANGENERICO 20MG 28 CAPSULAS EFG,N06AB03,20,28,3.12,3.12
653157,FLUOXETINA SUMOL 20MG 14 CAPSULAS DURAS EFG,N06AB03,20,14,2.5,2.5
653158,FLUOXETINA SUMOL 20MG 28 CAPSULAS DURAS EFG,N06AB03,20,28,6.01,6.01
653159,FLUOXETINA SUMOL 20MG 60 CAPSULAS DURAS EFG,N06AB03,20,60,12.89,12.89
656519,FLUOXETINA ASOL 20MG 28 CAPSULAS DURAS EFG,N06AB03,20,28,3.9,3.9
656522,FLUOXETINA ASOL 20MG 60 CAPSULAS DURAS EFG,N06AB03,20,60,8.38,8.38
656510,FLUOXETINA SUMOL 20MG 28 CAPSULAS DURAS EFG,N06AB03,20,28,3.12,3.12
656511,FLUOXETINA SUMOL 20MG 60 CAPSULAS DURAS EFG,N06AB03,20,60,5.87,5.87
650213,FLUOXETINA DECROX 20MG 60 CAPSULAS EFG,N06AB03,20,60,8.38,8.38
650890,FLUOXETINA KORHISPANA 20MG 60 CAPSULAS EFG,N06AB03,20,60,5.26,5.26
999813,FLUOXETINA RANBAXY 20MG 14 CAPSULAS DURAS EFG,N06AB03,20,14,2.76,2.76
999814,FLUOXETINA RANBAXY 20MG 28 CAPSULAS DURAS EFG,N06AB03,20,28,3.12,3.12
731398,FLUOXETINA RANBAXY 20MG 60 CAPSULAS DURAS EFG,N06AB03,20,60,5.87,5.87
650886,FLUOXETINA KORHISPANA 20MG 14 CAPSULAS EFG,N06AB03,20,14,2.75,2.75
658772,PAROXETINA MABO 20MG 14 COMPRIMIDOS EFG,N06AB05,20,14,3.04,3.04
658750,PAROXETINA UXA 20MG 28 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,N06AB05,20,28,8.57,8.57
658751,PAROXETINA UXA 20MG 56 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,N06AB05,20,56,17.14,17.14
754994,PAROXETINA SANDOZ 20MG 14 COMPRIMIDOS RECUBIERT PELICULA EFG,N06AB05,20,14,4.56,4.56
755009,PAROXETINA SANDOZ 20MG 28 COMPRIMIDOS RECUBIERT PELICULA EFG,N06AB05,20,28,9.38,9.38
658413,PAROXETINA BEXAL 20MG 56 COMPRIMIDOS RECUBIERTOS PELICUL EFG,N06AB05,20,56,19.12,19.12
999849,FLUOXETINA RATIOPHARM 20MG 14 CAPSULAS DURAS EFG,N06AB03,20,14,3.61,3.61
999850,FLUOXETINA RATIOPHARM 20MG 28 CAPSULAS DURAS EFG,N06AB03,20,28,6.79,6.79
999851,FLUOXETINA RATIOPHARM 20MG 60 CAPSULAS EFG,N06AB03,20,60,13.61,13.61
685333,CITALOPRAM QUALIGEN 30MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB04,20,84,15.36,15.36
672800,PAROXETINA UXA 20MG 28 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,N06AB05,20,28,6.09,6.09
672801,PAROXETINA UXA 20MG 56 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,N06AB05,20,56,12.18,12.18
663860,PAROXETINA RATIOPHARM 20MG 14 COMPRIMIDOS RECUB PELIC (BLISTER) EFG,N06AB05,20,14,3.04,3.04
681792,PAROXETINA PHARMA COMBIX 20MG 14 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB05,20,14,3.04,3.04
691265,PAROXETINA STADAGEN 10MG 28 COMPRIMIDOS EFG,N06AB05,20,14,3.04,3.04
662451,PAROXETINA CURAXYS 20MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB05,20,56,12.18,12.18
